7686,6730,5974,6236,5886,7504,7664,7496,7619,7649,7501,7448,7543,7442,6970,7045,7003,4451,4707,4876,2194,2447,2851,12111,12358,12071,7321,7501,7272,8095,8067,7822,8321,8203,7986,8155,8035,7840,7558,7464,7319,3299,3169,3307,1035,873,1079,10623,10915,10854,5783,6002,5932,8068,7983,7644,7574,7947,7736,8168,7993,7739,7771,7606,7412,2644,2455,2591,845,693,840,8976,9729,9997,6214,6301,6566,7073,6945,6529,7611,7778,7862,7033,6881,6641,7195,6984,6749,3230,3231,3386,1809,1738,1820,1476,1387,1542,2253,2039,2128,6231,6079,5733,3241,4549,5028,4462,4376,4312,6103,5980,5770,3103,3330,3653,1865,1844,2123,1234,1117,1254,3714,3637,3326,4812,4848,4828,3889,4143,4661,4387,4340,4431,5050,4960,4835,2036,1920,1832,746,583,509
7901,6846,5854,6195,5866,7568,7680,7476,7632,7698,7494,7506,7564,7447,7055,7103,7062,4505,4695,4890,1902,2098,2490,12286,12400,12288,7528,7685,7535,8078,8067,7758,8337,8249,7969,8200,8087,7863,7623,7536,7385,3401,3321,3483,1025,856,1037,10565,10792,10769,5693,5842,5854,8027,7946,7589,7495,7945,7697,8162,7979,7708,7836,7656,7445,2827,2621,2652,841,709,884,8469,9183,9417,6184,6318,6666,6960,6809,6444,7427,7704,7886,6977,6854,6631,7230,7030,6842,3348,3437,3574,1859,1867,1995,1470,1364,1435,2288,2010,2051,6269,6101,5748,3612,4832,5200,4485,4417,4372,6189,6056,5884,3152,3299,3548,1842,1790,1947,1282,1111,1261,3781,3682,3458,4648,4605,4754,3848,4088,4640,4378,4375,4512,5155,5082,5037,2041,1938,1887,777,512,464
8134,7105,5707,6126,5834,7516,7694,7501,7649,7707,7523,7494,7575,7467,7040,7123,7061,4369,4663,4856,1789,1984,2298,12268,12396,12260,7478,7663,7441,8090,8081,7819,8369,8217,7991,8213,8099,7871,7645,7548,7374,3334,3202,3335,1034,851,1096,10421,10708,10695,5555,5739,5723,8047,7958,7582,7462,7914,7732,8129,8001,7662,7842,7651,7419,2637,2513,2609,863,692,838,8157,8838,9039,5925,6002,6313,7035,6919,6469,7317,7651,7742,6956,6854,6615,7249,7055,6775,3340,3349,3518,1892,1882,2063,1434,1363,1475,2318,2126,2102,6340,6218,5859,3535,4723,5153,4601,4500,4434,6199,6062,5879,3117,3235,3441,1741,1763,1837,1272,1125,1264,3868,3889,3550,4470,4465,4614,3778,4028,4621,4414,4345,4595,5145,5096,4981,1965,1831,1781,706,526,461
8970,7855,5696,6038,5746,7539,7674,7490,7633,7708,7483,7490,7542,7490,7042,7119,7052,4348,4600,4793,1571,1630,1993,12219,12399,12184,7487,7687,7454,8076,8055,7825,8344,8215,7947,8224,8090,7895,7664,7535,7413,3316,3237,3423,1015,863,1021,10232,10528,10480,5597,5760,5758,7985,7909,7557,7457,7909,7722,8062,7909,7618,7807,7643,7434,2691,2558,2551,873,717,808,7396,8100,8304,5441,5538,5877,7016,6876,6495,7053,7512,7736,6849,6739,6505,7225,7024,6820,3417,3493,3660,2001,1984,2173,1403,1379,1365,2431,2208,2144,6393,6268,5907,3630,4798,5208,4656,4555,4494,6122,6044,5850,3030,3140,3438,1724,1643,1766,1324,1224,1317,4057,4019,3641,4150,4216,4436,3656,3927,4516,4309,4259,4467,5144,5072,4980,1883,1732,1707,729,506,472
12260,11494,7862,8368,7755,8129,8315,7778,8304,8439,7943,8117,8155,7809,7748,7824,7548,5120,5399,5069,1316,1264,1438,11621,11780,11768,7399,7511,7541,8462,8450,7905,8303,8652,8247,8654,8588,8144,8313,8284,7865,4591,4620,4238,1117,868,1019,10661,11138,11128,8121,8270,8298,7746,7566,7056,8658,8711,8343,7985,7842,7399,8228,8152,7616,4295,4198,3790,1345,1160,1078,2627,2817,3038,2717,2685,2728,7064,6773,6238,5987,7051,7042,5391,5756,5656,7550,7442,6949,4909,5123,5073,2740,2907,3006,1511,1408,1498,3773,3592,3231,6960,6820,6255,5722,6045,6298,5655,5684,5599,6700,6613,6198,3472,3367,2986,1456,1220,1058,3104,3199,2976,3229,3405,3853,2521,3138,4004,2299,2606,3518,2184,2412,3257,4193,4254,4379,1715,1566,1376,601,355,324
12003,10974,6223,6537,6021,8221,8447,7893,8308,8412,7918,8174,8269,7870,7719,7840,7499,3013,3148,3159,1405,1443,1572,10399,10659,10609,6486,6579,6213,8732,8726,8157,8156,8573,8144,8939,8838,8323,8308,8261,7800,2363,2230,2248,1065,905,980,10440,10827,10657,6385,6497,6208,8444,8413,7782,8375,8432,8026,8501,8290,7717,8241,8153,7607,2374,2192,2033,1377,1201,1106,2907,3208,3280,3571,3464,3257,7781,7752,7148,5006,6479,6723,6777,6616,6088,7495,7376,6930,4090,4508,4751,2294,2211,2034,1688,1547,1590,4821,4657,4103,7060,7075,6536,5219,5857,6160,6353,6259,5830,6410,6341,5909,2470,2279,2038,1484,1344,1086,2914,3053,2916,3491,3803,4057,2238,2703,3583,2635,2917,3618,2479,2698,3287,4453,4437,4175,943,710,632,659,482,423
12203,11223,6712,6988,6737,8254,8429,8199,8329,8401,8167,8186,8261,8123,7716,7799,7690,3214,3341,3536,1423,1414,1683,11574,11675,11754,7114,7233,7000,8777,8786,8439,8716,8810,8625,9023,8853,8651,8343,8199,8024,2197,2099,2219,1134,911,1108,10456,10910,10834,6794,6847,6824,8550,8518,8153,8187,8388,8356,8659,8437,8161,8302,8121,7888,2058,1862,1968,1228,940,1039,4365,4520,4877,3911,3744,3944,7654,7682,7329,5862,6891,7273,7057,6841,6567,7425,7212,7046,4070,4386,4958,2519,2539,2643,1628,1522,1662,4315,4092,3749,7211,7160,6822,4982,5708,6133,6156,5969,5744,6210,5997,5939,2844,2698,2726,1444,1185,1059,2815,2826,2904,3966,4180,4438,2639,2983,4156,2961,3342,4252,3316,3348,3980,4655,4513,4587,1194,942,924,631,432,390
6959,6534,7765,8005,7675,8276,8424,8238,8308,8415,8268,8152,8268,8142,5449,5536,5742,1723,1714,2036,1623,1826,2134,10743,10860,10903,7273,7345,7001,8954,8943,8656,9134,9013,8736,9023,8869,8629,5565,5513,5803,1228,1135,1315,1109,950,1117,8528,9038,9086,6298,6261,6028,8518,8826,8568,8389,8403,8057,9137,8940,8634,5652,5443,5444,1497,1344,1420,1205,944,988,8418,8722,8995,5223,5209,5160,7693,7943,7848,6735,7017,7111,8020,7875,7602,6210,6210,6295,4099,4418,4987,2099,1988,1933,1744,1582,1732,4378,4233,3847,6376,6784,6673,4401,4818,5058,6721,6575,6401,5207,5020,5010,2618,2436,2327,1425,1162,1011,2190,2100,2047,4747,4877,4841,3532,3813,4530,3564,3892,4599,4660,4598,4852,4134,3928,3822,988,748,744,680,435,409
8734,8409,7618,7844,7384,8516,8725,8373,8582,8682,8319,8448,8585,8280,6254,6328,6454,1827,1762,2307,1503,1630,2138,11785,11840,11874,6987,7014,6696,9218,9192,8715,9408,9291,8835,9300,9178,8782,6380,6297,6504,1306,1094,1673,1150,971,1460,8582,9129,9097,6636,6664,6448,8796,9037,8606,8294,8425,8038,9345,9181,8683,6501,6255,6298,1921,1699,2027,1477,1240,1499,6451,6804,7267,4878,4808,4890,7625,7935,7732,6326,6798,6950,8009,7848,7408,6704,6646,6673,4426,4830,5382,2315,2083,2212,1841,1652,2037,4760,4544,4393,7000,7188,6956,5130,5635,5919,6846,6701,6437,5585,5302,5224,2573,2329,2507,1435,1149,1232,2828,2742,3049,4435,4628,4842,3131,3467,4543,3151,3487,4492,3939,3999,4492,4186,4020,3999,1064,750,991,667,432,659
10665,10027,6662,6951,6736,8519,8711,8318,8615,8640,8348,8446,8538,8262,7662,7748,7562,2086,2106,2704,1400,1413,2039,12386,12400,12390,7609,7700,7508,9147,9130,8653,9344,9239,8802,9304,9170,8788,8019,7880,7633,1449,1393,2049,1178,990,1527,10272,10688,10678,6546,6685,6646,8961,8880,8355,8148,8538,8253,9043,8863,8389,7898,7687,7246,2089,1872,2251,1536,1322,1618,5688,6238,6571,4376,4346,4701,7808,7769,7277,6237,7205,7358,7297,7064,6718,7187,6992,6691,4495,5004,5601,2715,2688,2947,1671,1589,1959,3687,3476,3471,7489,7353,6938,5021,5754,6159,6298,6133,5964,6276,6117,5969,2849,2724,2733,1364,1090,1229,2560,2555,2858,4230,4369,4587,3065,3436,4490,2983,3331,4435,3132,3192,3987,4637,4573,4544,1321,1023,1247,622,365,572
10718,10122,6610,6873,6645,8522,8718,8380,8565,8677,8347,8438,8543,8294,7491,7605,7524,1825,1778,2391,1430,1425,1977,12337,12362,12365,7243,7389,7191,9155,9151,8627,9311,9241,8769,9282,9189,8755,7729,7592,7321,1353,1283,1957,1168,1012,1459,10008,10488,10477,6670,6696,6672,8945,8950,8393,8176,8491,8196,9118,8948,8480,7610,7438,7196,2068,1911,2276,1597,1342,1637,5684,6132,6474,4401,4321,4679,7776,7883,7448,6040,6929,7177,7434,7213,6813,7129,6980,6739,4525,4983,5604,2597,2605,2778,1693,1619,1935,4050,3757,3700,7371,7369,6896,5070,5745,6125,6431,6251,6073,5991,5846,5625,2744,2584,2596,1324,1076,1166,2684,2589,2995,4222,4392,4731,2848,3223,4450,2954,3305,4496,3097,3213,3872,4481,4366,4368,1237,957,1126,609,345,645
8999,8506,8113,8354,8099,8667,8850,8652,8734,8811,8690,8646,8727,8646,5840,5962,6316,2026,2093,2758,4112,4368,4982,8388,8674,8810,7738,7794,7502,8895,9123,9024,9146,9180,8998,9498,9363,9223,5515,5388,5643,1575,1559,2017,1887,1784,2102,9325,9647,9715,6644,6649,6503,8970,9022,8875,8648,8590,8355,9546,9299,9047,5396,5220,5306,1964,1797,2094,2096,1875,2036,2939,3060,3584,5831,5575,5406,6878,7658,7814,5393,6078,6322,8501,8284,8053,6308,6372,6682,3902,3899,4286,2605,2522,2622,2905,2679,3013,6538,6484,6192,6263,6554,6882,5992,6114,6440,7716,7543,7430,4753,4534,4517,2038,1784,1914,2631,2678,2869,3262,3448,4308,2843,3366,4566,2474,2999,4410,2276,2579,3887,4204,4303,4871,2468,2212,2437,907,705,932,1247,1162,1340
9690,9351,7832,8029,7795,8654,8866,8680,8758,8825,8756,8644,8748,8691,6161,6321,6640,1836,1875,2524,2669,2829,3393,8375,8823,8854,7211,7205,6959,8922,9137,8976,8787,8964,8863,9501,9370,9236,5973,5851,5986,1602,1513,2022,1741,1644,1884,9694,9961,10079,6190,6170,6127,8854,8907,8772,8555,8578,8576,9381,9187,8929,5993,5803,5863,2320,2176,2460,2073,1915,1993,2389,2500,2741,5586,5362,5165,6979,7611,7724,4920,5712,6076,8334,8149,7903,6449,6365,6654,3882,3899,4307,2630,2585,2691,2805,2677,2823,6240,6253,6138,5847,5999,6465,5812,6045,6513,7499,7322,7231,4965,4700,4722,1858,1574,1652,2403,2576,2677,3148,3412,4359,2355,2916,4301,2385,2926,4345,2010,2324,3688,3833,3994,4669,2354,2147,2301,870,699,876,1005,866,965
